queries,response
"Flood warning, Flash flood, Missouri River",0
"Barbados, Tropical wave, Tropical cyclone, Flood, Flash flood",0
"Boil-water advisory, Washington, Arlington County, District of Columbia Water and Sewer Authority, Northern Virginia",0
"Police officer, Cleveland",0
"Product recall, Food and Drug Administration, Mushroom",0
"Netflix, Sperm donation",0
"Meme, Independence Day (United States)",0
"Labour Party, Keir Starmer, United Kingdom, Immigration, Conservative Party",0
"Jamaica, Tropical cyclone",0
"Morocco, Energy transition, European Bank for Reconstruction and Development, EBRD, Industry",0
"Savannah, Independence Day (United States), July 4",0
"July 4, 2024, Joe Biden, Associated Press",5
"Peachtree Road Race, The Atlanta Journal-Constitution",0
"Renewable energy, Philippines, Renewable resource, Department of Trade and Industry",0
"Cohabitation, France, François Mitterrand",0
"CF Montréal, Philadelphia Union, MLS",0
"Victoria Beckham, David Beckham, Spice Girls",0
"General election, Polling station, United Kingdom, Labour Party",0
"Independence Day (United States), Holiday",0
"July 4, Public holiday, Indian Independence Day, Flag of the United States",0
"Arkansas, Explosion, General Dynamics Corp",0
"Baseball, Independence Day (United States)",0
"Norway, Svalbard, Arctic, China",0
"St. Peter's Basilica, Vatican City, Pope Francis, Catholic Church",0
"Stock, July 4",0
"Philips, 4K resolution",0
"Google Search Console, Search engine, Search engine optimization",0
"Iraq and Afghanistan Veterans of America, ex-serviceman, Paul Rieckhoff, Independence Day (United States)",5
"Patriotism, Independence Day (United States), Opinion poll",0
"Revenue, Uganda, Petroleum",0
"Basketball, Philippines, Allan Caidic",0
"United Kingdom, 2024",0
"Iran, Norway, Oslo Pride, 2022",0
"Utah State Aggies football, Blake Anderson, Head coach, American football",0
"Nigel Farage, United Kingdom, Rishi Sunak, Racism",0
"Cayman Airways, Cayman Islands, Tourism, Owen Roberts International Airport, Grand Cayman, Tropical cyclone, Storm",0
"West Ham United F.C., Julen Lopetegui, Premier League, David Moyes",0
"Canada, Chief Executive Officer, Meghan Gervais, Industry, Saskatchewan",0
"Keir Starmer, Labour Party, Women-only space",0
"Ukraine, Volodymyr Zelenskyy",5
"TikTok, Cause of death",0
"Martha's Vineyard, Housing, Cape Cod",0
"Nashville SC, Columbus Crew",0
"Türkiye, Money laundering, Financial Action Task Force, Finance, Terrorism financing",0
"Uganda, LGBT",0
"United States, Independence Day (United States)",0
"Daewoo E&C, Construction, Vietnam",0
"Iran, Canada, Islamic Revolutionary Guard Corps, Deportation, Terrorism",0
"HIV, Prevention of HIV/AIDS, Gilead Sciences, Clinical trial, Management of HIV/AIDS",0
"Ukraine, War crime, Sex and the law, Human rights",0
"Greece, Severe weather, Thunderstorm",0
"Independence Day (United States), Democracy, United States Declaration of Independence",0
"Missing person, Tenerife",0
"Reebok, Brodie Lee, Sneakers, WWE",0
"Brandon Nimmo, New York Mets, Washington Nationals",0
"Driving under the influence, Independence Day (United States)",0
"KAI T-50 Golden Eagle, Korea Aerospace Industries, Peru, Light combat aircraft, Memorandum of understanding, South Korea, Trainer aircraft",0
"Al-Aqsa Mosque, Israel, Jerusalem",0
"Securities and Exchange Board of India, Market abuse, stockbroker",0
"South African Rand, South Africa",0
"Spain, Government, Age verification system",0
"HM Revenue & Customs, Reimbursement, Tax code",0
"Taraji P. Henson, BET Awards",0
"Goods and services tax, Harmonized sales tax, Canada Revenue Agency",0
"Nubia Technology, Snapdragon",0
"Anthony Mackie, Sharks, Captain America",0
"Nathan's Hot Dog Eating Contest, Joey Chestnut, Nathan's Famous, Hot dog",0
"Alec Baldwin, Halyna Hutchins, Manslaughter",5
"Esports, Saudi Arabia",0
"Fact-checking, Fake news",5
"Finance, Senior debt, Unsecured debt, Tender offer",0
"Tourism, Kenya, Revenue, World Travel and Tourism Council",0
"Nigeria, Labour Party, United Kingdom general elections overview, Conservative Party",0
"Finland, NATO, Antti Häkkänen",0
"Safety, Independence Day (United States), Drowning",0
"Hong Kong, Hongkong Land, LANDMARK, Central",0
"Arles, France, Rencontres d’Arles",0
"Samantha Ruth Prabhu, Aditya Roy Kapur, Raj & DK, Hindi cinema, Varun Dhawan",0
"Trade union, International Brotherhood of Teamsters, Teamsters Local 399, Alliance of Motion Picture and Television Producers, Hollywood, International Alliance of Theatrical Stage Employees",0
"United Nations Office for Outer Space Affairs, United Nations Committee on the Peaceful Uses of Outer Space, Vienna",0
"Twilio, Data breach, Multi-factor authentication",0
"Houthi movement, Yemen, Israel, Red Sea",0
"Independence Day (United States), Transportation Security Administration",0
"TransUnion, NYSE:TRU, Stock market, New York Stock Exchange",0
"Export, Federation of Indian Export Organisations, India",0
"Vanessa Hudgens, Cole Tucker, High School Musical",0
"Cryptocurrency exchange, Bitcoin, Binance",0
"Jeopardy!, Ken Jennings, Alex Trebek",0
"Inter Miami CF, MLS, Lionel Messi, Charlotte",0
"Dota 2, Esports, 2024",0
"Preparedness, Flood control, Jammu & Kashmir, Srinagar",0
"Australia and New Zealand Banking Group, Blackstone Inc., Investment fund, Wealth management",0
"Renewable energy, Vietnam, Power purchase agreement, Solar power, Rooftop solar power, Decree",0
"Data stream, Return on investment, India, Computers and information technology",0
"PG&E Corporation, California, Heat wave, Power outage",0
"Red Lobster, Flavor Flav, Public Enemy",0
"Rosewood Hotel Georgia, Rosewood Hotels & Resorts, Vancouver, 1927 Lounge at Rosewood Hotel Georgia",0
"Gina Rinehart, Cambodia, Australia, Hancock Prospecting",0
"Puerto Rico men's national basketball team, FIBA, Bahrain, Basketball, Italy",0
"Bangko Sentral ng Pilipinas, Hot money, Foreign direct investment, Philippines",0
"Submarine, Type 212A submarine, Italian Navy, Fincantieri, Italy, Organisation for Joint Armament Cooperation, Sauro-class submarine",0
"Promotion, Public service, United States federal civil service, Public sector, Nigeria",0
"Cincinnati Reds, Tyler Stephenson, Austin Wynns, Catcher, MLB",0
"John Mozeliak, St. Louis Cardinals, New York Mets, Tampa Bay Rays, Nolan Arenado, Paul Goldschmidt",0
"Bangkok, OneSiam Skywalk, Tourism in Thailand, True Corporation, Siam Piwat",0
"Baltimore Orioles, Seattle Mariners, Ryan O'Hearn, Dean Kremer, Major League Baseball All-Star Game",0
"Masungi Georeserve, Leonardo DiCaprio, Philippines, Department of Environment and Natural Resources, Bongbong Marcos, Tourism",0
"Imagine Dragons, Dan Reynolds, Serj Tankian, System of a Down, Azerbaijan, Israel",0
"Santal people, India, Sidhu and Kanhu Murmu, Droupadi Murmu, Santhal rebellion, Hindustan Unilever",0
"The Women's Amateur Championship, The Royal & Ancient Golf Club of St Andrews",0
"Atthaya Thitikul, LPGA",0
"Saudi Arabia, ASX:EUR, Obeikan Investment Group, Lithium, ASX, Tony Sage",0
"Consensys, Cryptocurrency wallet, Ethereum",0
"MotoGP, Aleix Espargaró, Honda Motor Company, Honda Racing Corporation, Repsol Honda Team, Stefan Bradl",0
"Bitcoin, Cryptocurrency, Ethereum",0
"Roger Waters, Pink Floyd, David Gilmour, Nick Mason",0
"Sri Lanka, Debt restructuring, Ranil Wickremesinghe, Finance",0
"California, Oil well, Referendum, Petroleum industry",0
"Oliver Bearman, Formula 1, Haas F1 Team, Formula racing, Scuderia Ferrari",0
"Electric vehicle, NIO",0
"Oil tanker, Petroleum, Freight transport, Houthi movement, Freight rate, Suezmax, TI-class supertanker",0
"Jontay Porter, Toronto Raptors, Felony, NBA",0
