queries,response
"Japan, Tourism",0
"Robert F. Kennedy Jr., Dog",0
"Fashion Island, Newport Beach",0
"Oklahoma State Cowboys football, Driving under the influence, Running back, College Football",0
"Nathan's Hot Dog Eating Contest, Joey Chestnut, Hot dog, Nathan's Famous",0
"Independence Day (United States), Fireworks, Six Flags Darien Lake, Six Flags Over Georgia, Georgia, July 4",0
"Independence Day (United States), Nantucket, 2024, Jetties Beach",0
"Independence Day (United States), Galveston Island, Texas",0
"Jamaica, Tropical cyclone",0
"Manufacturing, Institute for Supply Management, Purchasing Managers' Index",0
"FTSE 100 Index, Stock, London Stock Exchange, Stock market",0
"Bronny James, NBA, LeBron James, Los Angeles Lakers, Bobby Marks",0
"Pelé, Brazil national football team, Brazil",0
"Owl, Barred Owl, Northern spotted owl, U.S. Fish and Wildlife Service",0
"America's Got Talent, Heidi Klum, Tina Turner, Simon Cowell, Howie Mandel",0
"Independence Day (United States), United States Declaration of Independence",0
"Alameda, Parade, Independence Day (United States), Oakland",0
"Daniil Medvedev, Wimbledon, Alexandre Müller, Tennis, Tiebreaker",0
"Independence Day (United States), Holiday",0
"Flood, New Mexico, Ruidoso, Flash flood",0
"Brazil national football team, Vinicius Junior, 2024 Copa América, Uruguay",0
Grand Lux Cafe LLC,0
"California, Wildfire",0
"Flood warning, Flash flood, Missouri River",0
"DJI, Electric bicycle",0
"July 3, 2024",0
"Southwest Airlines, Shareholder rights plan, Elliott Investment Management, Shareholder activism",0
"Wildfire, Butte County, Oroville, Emergency evacuation",0
"Conservative Party, United Kingdom, Austerity, Brexit, Labour Party",0
"Daniel Muir, Indiana, NFL, Indianapolis Colts, Logansport",0
"Donald Glover, New York",0
"Missing person, United States Marshals Service",0
"Potato, Reser's Fine Foods, H-E-B, Potato salad, Product recall, Expiration date, Joe V's Smart Shop",0
"Las Vegas Aces, Indiana Fever, WNBA, Kelsey Plum",0
"Joe Biden, Democratic Party, Kamala Harris",5
"Arista Networks, NYSE:ANET, Jayshree Ullal, Stock market, New York Stock Exchange",0
"Humidity, New York, Independence Day (United States)",0
"Fairmont Hotels and Resorts, Fairmont, Downtown Dubai, Accor, Real Estate",0
"Fireworks, Sacramento, School, A. M. Winn Elementary School, Fundraising, Sacramento City Unified School District",0
"Iowa, Parade",0
