queries,response
"Hurricane Beryl, Tropical cyclone, Jamaica",0
"Luis Suárez, United States men's national soccer team, Copa América, Uruguay national football team, Liverpool F.C.",0
"2024, July 2",0
"Unidentified flying object, World UFO Day, Extraterrestrial life, 2024",0
"Panama national football team, Bolivia national football team, 2024 Copa América, Bolivia",0
"Electric bicycle, Rebate, Minnesota",0
"Stampede, Hathras, Uttar Pradesh, India",0
"Air Europa, Turbulence",0
"North Korea, Ballistic missile",0
"Joey Chestnut, Nathan's Hot Dog Eating Contest, Hot dog, Nathan's Famous",0
"Bay Shore, Peter Pan Diner, Firefighter",0
"Andy Murray, Tennis, Wimbledon",0
"Supreme Court of the United States, Social media, Joe Biden",5
"Steve Bannon, Donald Trump, Supreme Court of the United States",5
"Googly eyes, MBTA, Boston, MBTA subway, Green Line",0
"Romania national football team, Netherlands national football team, Netherlands, UEFA Euro 2024",0
"Colorado Rockies, Milwaukee Brewers, Jake Cave",0
Civil Rights Act of 1964,0
"Six Flags, Cedar Fair Entertainment Company, NYSE:FUN",0
"NATO summit, Washington",5
"Arby's, Potato cake, Potato, Kyle MacLachlan",0
"Brandon Nimmo, New York Mets, Washington Nationals",0
"Carriacou, Grenada, Tropical cyclone",0
"Independence Day (United States), July 4, Fireworks, Massachusetts, 2024, Boston",0
"Cuba, China",0
"United States Coast Guard, Distressed swimmer, New Jersey, Drowning, South Jersey",0
"Seattle Storm, Dallas Wings, WNBA, Jewell Loyd",0
"Aviation accident and incident, Light aircraft, New York",0
"Tropical cyclone, Atlantic hurricane season",0
"Supreme Court of the United States, Corruption",5
"International Space Station, Astronaut, NASA",0
"Krispy Kreme, Doughnut",0
"Tesla, NASDAQ:TSLA, Nasdaq, Stifel",0
"Tropical cyclone, Mexico, National Hurricane Center, Landfall",0
"John Deere Classic, PGA TOUR, TPC Deere Run",0
"Driving under the influence, Sharpsburg, Mayor, Rocky Mount",0
"Mark Wahlberg, Halle Berry, Netflix, Action",0
"Tour de France, Romain Bardet, Mark Cavendish",0
Clear-air turbulence,0
"Sony Corporation, Bravia, 4K resolution, microLED",0
"2024 Copa América, Argentina national football team, Uruguay national football team",0
"Jerome Powell, Federal Reserve System, Chair of the Federal Reserve of the United States, Foreign Exchange Market, European Central Bank, Monetary policy, United States Dollar, Christine Lagarde, Central bank",5
"Keir Starmer, Labour Party, Women-only space",0
"Taco Bell, Value meal, Value menu",0
"Conor Niland, Wimbledon, Roger Federer, Tennis player",0
"Jamie Foxx, Corinne Foxx, Inpatient care",0
"John Roberts, Supreme Court of the United States, Samuel Alito",5
"Luling, Texas",0
"Microsoft, Artificial intelligence",0
July 2,0
"Tesla, Electric vehicle, Cathie Wood, Stock",0
"Donald Trump, Morgan Stanley, Bond, Yield",5
Hard Knocks,0
"Supreme Court of the United States, Chevron U.S.A., Inc. v. Natural Resources Defense Council, Inc., Law",5
"Boston Celtics, Jayson Tatum, NBA, Jaylen Brown",0
"Rum, Jamaica, Appleton Estate",0
"Lincoln, Tornado, Flood, Severe weather, Nebraska",0
Supreme Court of the United States,5
"Angela Simmons, BET Awards, Joseph Simmons, Gun Tote'n Mamas",0
"Türkiye national football team, UEFA Euro 2024, Türkiye",0
"Shell plc, Biofuel, Construction, Renewable energy",0
"McDonald's, Garlic sauce",0
"Independence Day (United States), United States Declaration of Independence",0
"Akhilesh Yadav, Samajwadi Party, Lok Sabha, Bharatiya Janata Party, India",0
"Antarctica, Antarctic ice sheet, Tipping points in the climate system, Climate change, Sea level rise",0
"Pasig, July 2, Holiday, Bongbong Marcos, Philippines",0
"Tenerife, Missing person",0
"Rocket, Space launch",0
"Dr. Reddy's Laboratories, Nicotine replacement therapy",0
"Aric Almirola, Bubba Wallace, Joe Gibbs Racing, NASCAR Cup Series",0
"Finance, Savings, Financial plan",0
"Cyprus, Parliamentary Assembly of the Council of Europe, Türkiye, Law",0
"Lotology, South Carolina Education Lottery, Scratchcard",0
"Tubi, Procter & Gamble, Marketing, Television comedy",0
"Viktor Orbán, Hungary, European Union, Fidesz",0
"Ukraine, Tax Administration, Common Reporting Standard, Finance",0
"Etsy, Sexual content",0
"LPGA, Midland Country Club",0
"Baseball, Worthington",0
"Iran, Food prices, Inflation rate, Export",0
"Hong Kong, Supreme court, Protest, United Kingdom, Jimmy Lai",5
"GitLab, Vulnerability, Common Vulnerabilities and Exposures, CI/CD, Continuous integration",0
"European Union, Volodymyr Zelenskyy, Security agreement, President of Ukraine",5
"Holy See, Peter's Pence, Vatican City, Pope Francis, Saint Peter, Charity",0
"Somalia, Mohamed Abdullahi Farmaajo",0
"Japan, Industrial production, Manufacturing",0
"Gold, Yellowcake, New South Wales, Finance",0
"Structure fire, Necedah, Juneau County",0
"Rajesh Ranjan, NEET, Lok Sabha, Bihar",0
"Lian Li, Computer cooling, All-in-one",0
"Rishi Shah, Outcome Health, Indian Americans, Goldman Sachs",0
"Lost, Netflix",0
"Cryptocurrency, Cardano",0
"Central Bank of Iraq, Iraq",0
"Royal Canadian Mounted Police, Edmonton, Lloydminster, Alberta",0
"Brazil, Luiz Inácio Lula da Silva, Brazilian Real",0
"Loni Willison, Jeremy Jackson, Tobacco smoking, Baywatch",0
"Artificial intelligence, Mammography, Medical imaging, Breast cancer screening",0
"Kazakhstan, Astana, 2024",0
"Virginia House of Delegates, Repeal, Glenn Youngkin",5
"Philippine Football Federation, Philippines",0
"Jeffrey Epstein, Grand jury, Florida",5
"Drunk driving, Driving under the influence",0
"Sunderland A.F.C., Hummel International",0
"Myanmar (Burma), Military junta, Conscription, Thailand",0
"Unidentified flying object, Missouri",0
"The Trump Organization, Donald Trump, Saudi Arabia, Trump Tower, Jeddah, Eric Trump",5
"Banking license, European Central Bank, Financial services, Piraeus Bank, Finance, Fintech, Universal bank",0
"Ziff Davis, Business Wire, Mergers and acquisitions, J2 Global, Media, 2024",0
"Thunderstorm, Severe weather, Severe thunderstorm warning, National Weather Service, Massachusetts",0
"Pope Francis, Catholic Church",0
"Madhya Pradesh, Income tax, Mohan Yadav, Finance",0
"Cook Out, Independence Day (United States), Inflation",0
"Bears, Chatsworth, Los Angeles",0
"Shanghai Pudong International Airport, Pudong, Shanghai, Tourism",0
