queries,response
"Donald Trump, Joe Biden, United States presidential debates, Debate",5
"Indiana Fever, Seattle Storm, WNBA, Jewell Loyd",0
"Good Morning America, Michael Strahan, Robin Roberts, George Stephanopoulos",0
"Amber alert, Paterson, New Jersey, Child abduction, Missing person",0
"Boston Red Sox, Toronto Blue Jays, Fenway Park",0
"2024, Arden United Methodist Church, Martinsburg, June 28",0
"Philadelphia, Interstate 95, Trailer, Betsy Ross Bridge",0
"Excessive heat warning, Coachella Valley, Humidity, Heat wave",0
"Pension, Democratic Party, Pension fund, Bob Casey Jr., Joe Biden",5
"Final Fantasy XIV, Square Enix",0
"Monolith, Colorado, Las Vegas",0
"Manta rays, Google Maps",0
"Philadelphia Phillies, Bryce Harper, Miami Marlins, Kyle Schwarber, Hamstring",0
"Liverpool F.C., Uruguay national football team, Copa América, Luis Suárez",0
"Ukraine, Joe Biden, Russia, CNN",5
"Uruguay national football team, 2024 Copa América, Uruguay, Bolivia",0
"Ice cream, ESPN, College World Series",0
"Republican National Convention, Republican Party, Milwaukee",5
"St. Louis Cardinals, Miles Mikolas, Cincinnati Reds",0
"Debate, Devon, Cornwall, General election, Liberal Democrats, Candidate, Plymouth",5
"New York Yankees, Vladimir Guerrero Jr., Toronto Blue Jays",0
