queries,response
"One Day International, New Zealand women's national cricket team, Cricket, England cricket team",0
"Twenty20, Cricket, Pakistan national cricket team, ICC Men's T20 World Cup, Michael Vaughan, Rashid Khan, South Africa national cricket team, Australian Men’s Cricket Team, ICC Cricket World Cup",0
"Donald Trump, Joe Biden, Debate, United States presidential debates, Republican Party of Florida",5
"Jennifer Ashton, Good Morning America, ABC News, GMA3: What You Need to Know, American Broadcasting Company",0
"Aviation accident and incident, McKinney National Airport, Texas",0
"Sinkhole, Illinois, Alton, Gordon F. Moore Community Park",0
"Ravichandran Ashwin, Cricket, MS Dhoni, India national cricket team, Indian Premier League, Chennai Super Kings",0
"Brackett's Crossing Country Club, Lakeville Police Department, Minnesota",0
"Virat Kohli, Brand valuation, Shah Rukh Khan, Ranveer Singh, Alia Bhatt, India national cricket team",0
"Shohei Ohtani, Los Angeles Dodgers, Batboy",0
"Kinky Friedman, Texas, Satirist",0
"Supreme Court of the United States, Abortion, Idaho",5
"Purdue Pharma, Supreme Court of the United States, Opioid, Oxycodone",5
"Aric Almirola, Bubba Wallace, Joe Gibbs Racing, NASCAR Cup Series",0
"Supreme Court of the United States, U.S. Securities and Exchange Commission, Enforcement",5
"Minnesota Lynx, WNBA, New York Liberty",0
"Supreme Court of the United States, United States Environmental Protection Agency, Air pollution",5
"Sociedade Esportiva Palmeiras, Fortaleza Esporte Clube, Campeonato Brasileiro Série A, Copa Libertadores",0
"Kristin Cavallari, The Bahamas",0
"San Diego, Oakland, Firefighter, Pacific Beach, Drowning",0
"DJ Screw, Houston Astros, Hip hop music, Chopped and screwed, Screwed Up Click",0
"Steam Controller, Valve Corporation, Game controller, HORI HORIPAD, Gamepad",0
"Federal Bureau of Investigation, Westport, Massachusetts 88",0
"Uber Technologies Inc, Saginaw, Texas, Fort Worth, East Bailey Boswell Road",0
"Cannabis, Philippines, Resin, Pampanga, Bureau of Customs",0
"9 Times Square, Real Estate, New York",0
"Flag football, Defense, American football, Offense",0
"Celine Dion, Stiff-person syndrome",0
"Georgia May Jagger, Mick Jagger, Jerry Hall, The Rolling Stones",0
"Artificial intelligence, HONOR, Deepfake",0
"Atlanta Braves, Jarred Kelenic, St. Louis Cardinals",0
"Panama national football team, United States men's national soccer team, 2024 Copa América",0
"NBA Draft, Washington Wizards, Atlanta Hawks",0
"Dallas, Texas, India",0
"Big 12 Conference, Basketball, Iowa State Cyclones football",0
"International Space Station, SpaceX, NASA, Space station, Elon Musk",0
"Clinical trial, Medicine, Tooth regeneration",0
"Philippines men's national basketball team, Philippines, Tim Cone, Basketball",0
"St. Peter's Fiesta, Gloucester, 2024",0
"Syria, United Nations Security Council, Humanitarian aid",0
"New York Yankees, Vladimir Guerrero Jr., Toronto Blue Jays",0
"Chattanooga Police Department, Indictment, Tennessee Bureau of Investigation, Resignation",5
"Inverness Caledonian Thistle F.C., John Robertson, Aaron Doran, Heart of Midlothian F.C., Scotland",0
Jennifer Ashton,0
"Jenny Mollen, Jason Biggs, Dinner and a Movie",0
"China, Renewable energy",0
"Eastbourne International, Harriet Dart, Marie Bouzková, Women's Tennis Association, Tennis, Sofia Kenin, Elena Rybakina",0
"Quarterback, Ohio State Buckeyes football, Oregon Ducks football, College Football, UCF Knights football, Alabama Crimson Tide football, Notre Dame Fighting Irish football",0
"Quantum computing, Computing",0
"Hermès, Singapore, Marina Bay Sands Singapore",0
"Ariana Grande, Jeffrey Dahmer, Serial killer",0
"Khloé Kardashian, Kim Kardashian, Kris Jenner",0
"United Arab Emirates, employer, Expatriate",0
