queries,response
"George Russell, British Grand Prix, Formula 1, Mercedes AMG Petronas F1 Team, Silverstone Circuit, Lewis Hamilton",0
"Carlos Alcaraz, Wimbledon, Frances Tiafoe, Tennis",0
"Benjamin Netanyahu, Hamas, Gaza Strip, Gaza, Israel Defense Forces, Ceasefire",0
"John Deere Classic, PGA TOUR, TPC Deere Run",0
"Mayor, Fox & Friends, Georgia, Fox News, Arabi",5
"Connecticut Sun, WNBA, Atlanta Dream",0
"Raccoon, Michigan, Choking",0
"Roger Waters, Pink Floyd, Israel, Piers Morgan, Hamas, Antisemitism",0
"Brad Pitt, Formula 1, Formula racing, Joseph Kosinski",0
"Iran, Destroyer, Islamic Republic of Iran Navy, Capsizing, Bandar Abbas, IRIS Sahand",0
"Unidentified flying object, Missouri, Traffic stop",0
"IndyCar Series, Mid-Ohio Sports Car Course, Hybrid vehicle, Álex Palou, Indy 200 at Mid-Ohio",0
"Faith Kipyegon, 1500 metres world record progression, Athletics, Diamond League, World record, Kenya",0
"Thiago Alcântara, Liverpool F.C., FC Barcelona, FC Bayern Munich, UEFA Champions League",0
"BMW International Open, DP World Tour, Ewen Ferguson",0
"Max Verstappen, Formula 1, Lando Norris, McLaren, Red Bull Racing",0
"Mark Rutte, Ukraine, Netherlands, NATO, Secretary General of NATO",0
"GAIS, Hammarby Fotboll, Allsvenskan",0
"PG&E Corporation, California, Power outage, Heat wave",0
"United States national basketball team, Stephen Curry, LeBron James, Basketball, Olympic Games, Golden State Warriors, Steve Kerr",0
"Minnesota Timberwolves, NBA Summer League",0
"Los Angeles Lakers, Golden State Warriors, NBA Summer League, Bronny James",0
"Michael Schumacher, Formula 1",0
"Tropical cyclone, Texas",0
"Kyle Larson, NASCAR Cup Series, NASCAR, Chicago, Shane van Gisbergen",0
"Shark Week, Sharks, Discovery Channel",0
"Joe Biden, Strike action, Philadelphia, Trade union, Harrisburg, National Education Association",5
"Minnesota Vikings, Accident",0
"Land lot, Square meter, Mexico, Real Estate, Christian Church, Pastor",0
"Rare-earth element, China, Regulation",0
"Olympic Games Paris 2024, Iran, Hassan Taftian, Farzaneh Fasihi, Sprint, Athletics, Summer Olympic Games, Paris, 100 metres",0
"C.F. Pachuca, C.F. Monterrey, Liga MX, Club América",0
"Rob Stone, Colombia national football team, Alexi Lalas, Copa América, UEFA European Championship, United States men's national soccer team",0
"Tourism, Protest, Barcelona, Spain",0
"2024, Cartoon, July 7, Political cartoon, Pakistan",0
"Lithuania, Lithuania men's national basketball team, Italy, Danilo Gallinari, Basketball, Olympic Games Paris 2024",0
Smith Island,0
"Kentucky, Mass shooting",0
"New York Mets, Washington Nationals, Jesse Winker",0
World Chocolate Day,0
"Niger, Burkina Faso, Mali, Economic Community of West African States, West Africa, Military junta",0
"Serena Williams, Tennis, Hot Ones, Deposit",0
"Ederson, Manchester City F.C., Goalkeeper, Al-Nassr FC, Saudi Pro League, Premier League, Saudi Arabia",0
"San Antonio Spurs, Basketball, NBA Summer League",0
"Charles III, British royal family, Queen Camilla, New Zealand, Monarch, Australia",0
"Wildfire, Placerville, El Dorado County Fire Station, California, Emergency evacuation, California Department of Forestry and Fire Protection",0
"St. Louis Cardinals, Washington Nationals, Willson Contreras, MLB",0
"France, National Rally, Far-right politics, Marine Le Pen, Emmanuel Macron",5
"The Scream, Edvard Munch, Art theft, Norway, Munch",0
Guiding Light,0
"Pittsburgh Pirates, New York Mets, Pitcher, Injured list",0
"Target Corporation, Discounts and allowances",0
"Nigeria, Democracy, Government, Presidential system",0
"Luis Suárez, Uruguay national football team, Manchester United F.C., Copa América, Uruguay, Brazil, Andreas Pereira",0
"Minions, Despicable Me, Steve Carell",0
"Six Flags, Cedar Fair Entertainment Company",0
"SHEIN, Reliance Industries, Reliance Retail, India, Mukesh Ambani, Reliance Fresh, Fast fashion",0
