queries,response
"Oklahoma State Cowboys football, Driving under the influence, Running back, College Football",0
"Türkiye national football team, Czech Republic national football team, UEFA Euro 2024, Türkiye, Cenk Tosun",0
"Ann Wilson, Heart, Concert tour, Nancy Wilson",0
"Costa Rica national football team, Paraguay national football team, 2024 Copa América",0
"Explosion, Walworth County, Kulow Road, Lafayette, Elkhorn",0
"Stingray, Aquarium & Shark Lab by Team ECCO, Charlotte",0
"Arby's, Potato cake, Potato, Kyle MacLachlan",0
"Skydance Media, National Amusements, Shari Redstone, David Ellison, Reuters, Mergers and acquisitions, The Wall Street Journal, Paramount Pictures",0
"Brazil national football team, Vinicius Junior, 2024 Copa América, Brazil, Paraguay",0
"WNBA, Iowa Hawkeyes women's basketball, Las Vegas Aces, Indiana Fever",0
"Basketball, Bahrain, San Juan",0
"Blake Anderson, Utah State Aggies football, Head coach, Arkansas State Red Wolves football",0
"July 2, 2024",0
"Xbox network, Downtime",0
"Robert F. Kennedy Jr., Dog",0
"Tornado, Iowa, National Weather Service, Severe weather, Funnel cloud",0
"Egg, Product recall, Michael Foods",0
"Turkish Airlines, Skytrax, Europe, Türkiye",0
"Ralf Rangnick, Austria national football team, Manchester United F.C., UEFA Euro 2024",0
"Alzheimer's disease, Food and Drug Administration, Eli Lilly and Company, Dementia",0
"Tim Anderson, Miami Marlins, Shortstop, MLB, Chicago White Sox",0
"Da Nang, China, Finland, Fireworks, Vietnam, 2024",0
"California Department of Forestry and Fire Protection, San Benito County, CAL FIRE BEU Station 47 - Bear Valley, Paicines, California",0
"FC Barcelona, Crystal Palace F.C., Colombia national football team, 2024 Copa América, LaLiga, K.R.C. Genk",0
"2024, July 3, Anna Maria Island",0
"Kamala Harris, Joe Biden",5
"Nexon, Steam, Xbox, Sony PlayStation",0
"Romania national football team, Netherlands national football team, Netherlands, UEFA Euro 2024, Cody Gakpo",0
"Rudy Giuliani, Disbarment, Donald Trump, Mayor of New York City",5
"Luka Dončić, Slovenia, Dallas Mavericks, Basketball, Triple-Double, Olympic Games, Croatia",0
"Cranberry Township, Cranberry Twp Police Department, Pennsylvania",0
"Bob Menendez, United States Senator",5
"Fireworks, Independence Day (United States), Franklin Township, New Jersey, Somerset County",0
"California, Wildfire",0
"Ukraine, Russia, Dnipro",0
"Jamaica, Norman Manley International Airport, Tropical cyclone, Cayman Islands, American Airlines, Cayman Airways",0
"Lowe's, Independence Day (United States), July 4, 2024",0
"Kate Winslet, Titanic, Leonardo DiCaprio, James Cameron",0
"Heat wave, Arizona, Phoenix",0
"El Dorado County Fire Station, Emergency evacuation, California Department of Forestry and Fire Protection, Placerville, Wildfire",0
"Los Angeles Dodgers, Éric Gagné, Pitcher, Dodger Stadium, National League",0
"Jonathan Isaac, Orlando Magic, NBA",0
"Minnesota Lynx, New York Liberty, WNBA",0
"Air Europa, Turbulence",0
"North Korea, Ballistic missile",0
"Evolution Championship Series, Esports, Cygames, 2024",0
"Kemba Walker, Basketball, Boston Celtics, NBA All-Star Game, Charlotte Hornets, UConn Huskies men's basketball",0
"Unidentified flying object, World UFO Day, Extraterrestrial life",0
"Brominated vegetable oil, Food and Drug Administration, Drink, Food additive",0
"Microsoft, Operating system",0
Nexon,0
"jailer, HMP Wandsworth, Prisoner, Female prison officers",0
"Pasig, July 2, Holiday, Bongbong Marcos, Philippines",0
"Rocket, Space launch",0
"Philippines men's national basketball team, Tim Cone, Philippines, FIBA, Basketball",0
"Carlo Acutis, Catholic Church, Pope Francis, Canonization, Millennials",0
"St. Louis Cardinals, Pittsburgh Pirates, MLB",0
"Tenerife, Missing person",0
"Missing person, United States Marshals Service",0
"Nathan's Hot Dog Eating Contest, Joey Chestnut, Hot dog, Nathan's Famous",0
"GitLab, Vulnerability, Common Vulnerabilities and Exposures, CI/CD, Continuous integration",0
"Gold, Yellowcake, New South Wales, Finance",0
"Rajesh Ranjan, NEET, Lok Sabha, Bihar",0
"Sony PlayStation, PlayStation Network, PlayStation App",0
"Alan Cumming, Jazz, Arts festival, Cape Cod, Tony Awards",0
"Suki Waterhouse, Bradley Cooper, Robert Pattinson",0
"WNBA, Injury in humans, Los Angeles Sparks, Basketball",0
